,Education,Income,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Total_Spent,Total_Accept,Living_With,Children,Family_Size
170,2,0.34752645257100434,0.5858585858585859,0.006097560975609756,0.04225352112676056,0.038910505836575876,0.1702127659574468,0.034482758620689655,0.10144927536231885,0.3333333333333333,0.09090909090909091,0.0,0.23076923076923078,0.3157894736842105,0,0,0,0,0,0,0,0.5961538461538461,0.020721925133689843,0,2,2,0.75
171,2,0.29255615370336,0.787878787878788,0.010452961672473868,0.056338028169014086,0.023346303501945526,0.23404255319148937,0.27586206896551724,0.2318840579710145,0.3333333333333333,0.18181818181818182,0.0,0.23076923076923078,0.3684210526315789,0,0,0,0,0,0,0,0.2692307692307693,0.03475935828877006,0,2,1,0.5
172,2,0.5446561165769446,0.04040404040404041,0.0740418118466899,0.09859154929577466,0.0933852140077821,0.0425531914893617,0.10344827586206896,0.391304347826087,0.16666666666666666,0.2727272727272727,0.1111111111111111,0.23076923076923078,0.2631578947368421,0,0,0,0,0,0,0,0.5000000000000001,0.09558823529411767,0,2,2,0.75
173,4,0.5805063114906257,0.17171717171717174,0.07055749128919861,0.0,0.023346303501945526,0.0,0.0,0.08695652173913043,0.3333333333333333,0.18181818181818182,0.1111111111111111,0.23076923076923078,0.21052631578947367,0,0,0,0,0,0,0,0.7115384615384616,0.05882352941176472,0,2,2,0.75
174,2,0.5635325784295527,0.7777777777777778,0.05139372822299652,0.0,0.04669260700389105,0.0,0.0,0.6956521739130435,0.16666666666666666,0.18181818181818182,0.2222222222222222,0.15384615384615385,0.15789473684210525,1,0,0,0,0,0,0,0.5576923076923078,0.07620320855614975,1,1,1,0.25
177,4,0.4101424726192687,0.9090909090909092,0.025261324041811847,0.0,0.054474708171206226,0.0,0.0,0.028985507246376812,0.3333333333333333,0.18181818181818182,0.0,0.23076923076923078,0.3157894736842105,0,0,0,0,0,0,0,0.5000000000000001,0.02673796791443851,0,2,2,0.75
178,2,0.4035525338778542,0.9696969696969697,0.0017421602787456446,0.0,0.019455252918287938,0.0425531914893617,0.0,0.014492753623188406,0.16666666666666666,0.0,0.0,0.23076923076923078,0.05263157894736842,0,0,0,0,0,0,0,0.7115384615384616,0.0033422459893048136,0,2,3,1.0
180,4,0.5586133283831447,0.8181818181818182,0.13240418118466898,0.04225352112676056,0.08560311284046693,0.0425531914893617,0.1724137931034483,0.10144927536231885,0.16666666666666666,0.36363636363636365,0.1111111111111111,0.3076923076923077,0.21052631578947367,0,0,0,0,0,0,0,0.3846153846153846,0.12433155080213905,0,2,1,0.5
181,0,0.1478791535177279,0.7777777777777778,0.010452961672473868,0.15492957746478875,0.038910505836575876,0.06382978723404255,0.41379310344827586,0.13043478260869565,0.5,0.18181818181818182,0.1111111111111111,0.23076923076923078,0.2631578947368421,0,0,0,0,0,0,0,0.15384615384615385,0.03475935828877006,0,2,1,0.5
183,3,0.31296408019305744,0.16161616161616163,0.040940766550522645,0.014084507042253521,0.023346303501945526,0.0,0.0,0.17391304347826086,0.16666666666666666,0.09090909090909091,0.1111111111111111,0.23076923076923078,0.2631578947368421,0,0,0,0,0,0,0,0.23076923076923073,0.04077540106951872,0,2,1,0.5
184,1,0.2871148134397625,0.8080808080808082,0.0008710801393728223,0.1267605633802817,0.027237354085603113,0.0425531914893617,0.48275862068965514,0.14492753623188406,0.16666666666666666,0.18181818181818182,0.0,0.23076923076923078,0.2631578947368421,0,0,0,0,0,0,0,0.673076923076923,0.025401069518716582,0,2,0,0.25
185,2,0.252564043066642,0.4545454545454546,0.008710801393728223,0.014084507042253521,0.07003891050583658,0.2127659574468085,0.13793103448275862,0.10144927536231885,0.16666666666666666,0.09090909090909091,0.1111111111111111,0.15384615384615385,0.42105263157894735,0,0,0,0,0,0,0,0.25,0.030080213903743318,0,2,1,0.5
186,4,0.3341493410061259,0.6363636363636365,0.03048780487804878,0.0,0.007782101167315175,0.0,0.0,0.028985507246376812,0.3333333333333333,0.09090909090909091,0.0,0.3076923076923077,0.21052631578947367,0,0,0,0,0,0,0,0.5000000000000001,0.02272727272727273,0,1,1,0.25
189,4,0.49026591795062197,0.13131313131313133,0.036585365853658534,0.014084507042253521,0.07003891050583658,0.06382978723404255,0.0,0.057971014492753624,0.3333333333333333,0.18181818181818182,0.0,0.23076923076923078,0.3157894736842105,0,0,0,0,0,0,0,0.6153846153846153,0.042112299465240643,0,2,2,0.75
190,1,0.24805086318915914,0.5252525252525253,0.0008710801393728223,0.056338028169014086,0.038910505836575876,0.6170212765957447,0.0,0.5217391304347826,0.16666666666666666,0.09090909090909091,0.1111111111111111,0.15384615384615385,0.2631578947368421,1,0,0,0,0,0,0,0.34615384615384615,0.050133689839572206,1,2,1,0.5
193,2,0.410362910710971,0.9393939393939394,0.02003484320557491,0.04225352112676056,0.08171206225680934,0.06382978723404255,0.6551724137931034,0.31884057971014496,0.3333333333333333,0.2727272727272727,0.0,0.23076923076923078,0.3684210526315789,0,0,0,0,0,0,0,0.15384615384615385,0.05748663101604279,0,2,1,0.5
194,2,0.5527891219602749,0.38383838383838387,0.20470383275261325,0.08450704225352113,0.17509727626459143,0.1702127659574468,0.3103448275862069,0.17391304347826086,0.6666666666666666,0.4545454545454546,0.1111111111111111,0.46153846153846156,0.2631578947368421,0,0,0,0,0,0,0,0.4423076923076923,0.20721925133689842,0,2,2,0.75
195,2,0.3231274364210136,0.24242424242424243,0.008710801393728223,0.0,0.038910505836575876,0.06382978723404255,0.034482758620689655,0.10144927536231885,0.3333333333333333,0.09090909090909091,0.1111111111111111,0.15384615384615385,0.3684210526315789,0,0,0,0,0,0,0,0.3653846153846154,0.01737967914438503,0,2,2,0.75
196,3,0.7675770373120477,0.8080808080808082,0.5714285714285714,0.22535211267605634,0.41245136186770426,0.6808510638297872,0.5517241379310345,0.11594202898550725,0.16666666666666666,0.6363636363636364,0.3333333333333333,0.9230769230769231,0.10526315789473684,0,0,0,0,0,0,0,0.3076923076923077,0.5541443850267381,0,2,0,0.25
200,2,0.7615555968071285,0.5050505050505051,0.3902439024390244,0.056338028169014086,0.13229571984435798,0.1276595744680851,0.13793103448275862,0.5652173913043478,0.5,0.7272727272727273,0.1111111111111111,0.5384615384615385,0.21052631578947367,0,1,0,0,0,0,0,0.8461538461538461,0.3542780748663102,1,1,1,0.25
204,4,0.430840449229627,0.7272727272727273,0.01916376306620209,0.0,0.05058365758754864,0.0,0.0,0.043478260869565216,0.3333333333333333,0.09090909090909091,0.0,0.23076923076923078,0.3157894736842105,0,0,0,0,0,0,0,0.5961538461538461,0.022058823529411766,0,1,2,0.5
205,3,0.17853165026916656,0.05050505050505051,0.005226480836236934,0.056338028169014086,0.0038910505836575876,0.14893617021276595,0.06896551724137931,0.21739130434782608,0.16666666666666666,0.0,0.1111111111111111,0.15384615384615385,0.2631578947368421,1,0,0,0,0,0,1,0.23076923076923073,0.02005347593582888,2,1,0,0.0
206,2,0.3028355299795805,0.888888888888889,0.006097560975609756,0.08450704225352113,0.05058365758754864,0.14893617021276595,0.20689655172413793,0.2028985507246377,0.16666666666666666,0.09090909090909091,0.0,0.23076923076923078,0.42105263157894735,1,0,0,0,0,0,0,0.15384615384615385,0.03208556149732621,1,2,1,0.5
207,3,0.5246310562465195,0.5050505050505051,0.07055749128919861,0.2535211267605634,0.4396887159533074,1.0,0.4482758620689655,0.30434782608695654,1.0,0.36363636363636365,0.2222222222222222,0.38461538461538464,0.2631578947368421,0,0,0,0,0,0,0,0.6346153846153847,0.19251336898395724,0,1,2,0.5
208,2,0.4790699832931132,1.0,0.047038327526132406,0.0,0.027237354085603113,0.0,0.0,0.057971014492753624,0.16666666666666666,0.18181818181818182,0.0,0.23076923076923078,0.2631578947368421,0,0,0,0,0,0,0,0.576923076923077,0.04010695187165776,0,2,1,0.5
216,0,0.5649364210135512,0.020202020202020204,0.010452961672473868,0.0,0.01556420233463035,0.0,0.0,0.014492753623188406,0.16666666666666666,0.09090909090909091,0.0,0.15384615384615385,0.3684210526315789,0,0,0,0,0,0,0,0.34615384615384615,0.008021390374331552,0,1,3,0.75
218,3,0.47625069612028975,0.24242424242424243,0.15853658536585366,0.056338028169014086,0.12840466926070038,0.0,0.0,0.9565217391304348,0.3333333333333333,0.36363636363636365,0.1111111111111111,0.38461538461538464,0.3157894736842105,0,0,0,0,0,0,0,0.8076923076923078,0.18716577540106952,0,1,1,0.25
220,0,0.48382680527195115,0.9393939393939394,0.02613240418118467,0.15492957746478875,0.09727626459143969,0.6170212765957447,0.034482758620689655,0.2608695652173913,0.16666666666666666,0.09090909090909091,0.1111111111111111,0.3076923076923077,0.10526315789473684,0,0,0,0,0,0,0,0.15384615384615385,0.07286096256684493,0,2,1,0.5
222,4,0.8599405977352889,0.030303030303030304,0.4529616724738676,0.09859154929577466,0.5992217898832685,0.40425531914893614,0.0,0.2028985507246377,0.3333333333333333,0.5454545454545454,0.3333333333333333,0.8461538461538463,0.10526315789473684,0,0,0,0,0,0,0,0.5000000000000001,0.4739304812834225,0,2,2,0.75
223,4,0.3159225914237981,0.4444444444444445,0.13501742160278746,0.014084507042253521,0.09727626459143969,0.0,0.034482758620689655,0.043478260869565216,0.6666666666666666,0.36363636363636365,0.1111111111111111,0.3076923076923077,0.3684210526315789,0,0,0,0,0,0,0,0.3076923076923077,0.12032085561497328,0,2,1,0.5
225,2,0.44678160386114735,0.4646464646464647,0.11411149825783973,0.0,0.0622568093385214,0.0425531914893617,0.034482758620689655,0.5652173913043478,0.6666666666666666,0.2727272727272727,0.1111111111111111,0.3076923076923077,0.3684210526315789,0,0,0,0,0,0,0,0.34615384615384615,0.12299465240641715,0,2,1,0.5
229,4,0.35755058474104334,0.6666666666666667,0.003484320557491289,0.014084507042253521,0.03501945525291829,0.06382978723404255,0.0,0.0,0.16666666666666666,0.09090909090909091,0.0,0.15384615384615385,0.3684210526315789,0,0,0,0,0,0,0,0.1923076923076923,0.008021390374331552,0,2,1,0.5
232,2,0.4070911453499166,0.6565656565656566,0.002613240418118467,0.014084507042253521,0.0311284046692607,0.0851063829787234,0.10344827586206896,0.043478260869565216,0.16666666666666666,0.09090909090909091,0.0,0.15384615384615385,0.3684210526315789,0,0,0,0,0,0,0,0.4807692307692307,0.011363636363636366,0,2,1,0.5
233,2,0.13378271765361058,0.37373737373737376,0.0,0.056338028169014086,0.019455252918287938,0.1276595744680851,0.0,0.057971014492753624,0.16666666666666666,0.09090909090909091,0.0,0.23076923076923078,0.10526315789473684,0,0,0,0,0,0,0,0.8653846153846153,0.009358288770053477,0,1,0,0.0
235,0,0.21707351030258037,0.494949494949495,0.004355400696864111,0.1267605633802817,0.07782101167315175,0.1276595744680851,0.27586206896551724,0.30434782608695654,0.3333333333333333,0.18181818181818182,0.0,0.3076923076923077,0.2631578947368421,0,0,0,0,0,0,0,0.40384615384615385,0.04278074866310161,0,2,1,0.5
236,3,0.23388481529608324,0.4646464646464647,0.0156794425087108,0.0,0.01556420233463035,0.0,0.0,0.014492753623188406,0.16666666666666666,0.09090909090909091,0.0,0.23076923076923078,0.3157894736842105,0,0,0,0,0,0,0,0.2692307692307693,0.01203208556149733,0,2,1,0.5
238,2,0.04638481529608317,0.5454545454545455,0.004355400696864111,0.04225352112676056,0.038910505836575876,0.2553191489361702,0.24137931034482757,0.2898550724637681,0.6666666666666666,0.2727272727272727,0.1111111111111111,0.23076923076923078,0.3157894736842105,0,0,0,0,0,0,0,0.4423076923076923,0.03475935828877006,0,1,1,0.25
242,2,0.22394189715982932,0.7575757575757577,0.012195121951219513,0.014084507042253521,0.027237354085603113,0.0425531914893617,0.034482758620689655,0.014492753623188406,0.16666666666666666,0.18181818181818182,0.0,0.15384615384615385,0.42105263157894735,0,0,0,0,0,0,0,0.4807692307692307,0.014037433155080218,0,1,1,0.25
245,4,0.3269909040282162,0.31313131313131315,0.009581881533101045,0.0,0.019455252918287938,0.0,0.0,0.014492753623188406,0.3333333333333333,0.09090909090909091,0.0,0.23076923076923078,0.2631578947368421,0,0,0,0,0,0,0,0.6153846153846153,0.008021390374331552,0,2,2,0.75
250,3,0.3208882494895119,0.595959595959596,0.013937282229965157,0.04225352112676056,0.09727626459143969,0.1276595744680851,0.034482758620689655,0.18840579710144928,0.3333333333333333,0.18181818181818182,0.0,0.23076923076923078,0.3684210526315789,0,0,0,0,0,0,0,0.40384615384615385,0.039438502673796796,0,1,1,0.25
251,2,0.3067105995916095,0.5252525252525253,0.002613240418118467,0.04225352112676056,0.027237354085603113,0.0,0.06896551724137931,0.15942028985507248,0.3333333333333333,0.09090909090909091,0.0,0.23076923076923078,0.2631578947368421,0,0,0,0,0,0,0,0.21153846153846156,0.014037433155080218,0,1,1,0.25
253,0,0.26670688695006506,0.9292929292929294,0.039198606271777,0.6619718309859155,0.20233463035019456,0.44680851063829785,0.6896551724137931,0.36231884057971014,0.3333333333333333,0.2727272727272727,0.1111111111111111,0.38461538461538464,0.2631578947368421,0,0,0,0,0,0,0,0.7307692307692307,0.13703208556149732,0,2,0,0.25
255,4,0.3178601262298126,0.3535353535353536,0.020905923344947737,0.0,0.0311284046692607,0.0,0.0,0.014492753623188406,0.3333333333333333,0.09090909090909091,0.0,0.23076923076923078,0.2631578947368421,0,0,0,0,0,0,0,0.42307692307692313,0.018716577540106954,0,1,1,0.25
256,4,0.6942639688138111,0.48484848484848486,0.7996515679442509,0.29577464788732394,0.45914396887159536,0.2765957446808511,0.3448275862068966,0.30434782608695654,0.5,0.7272727272727273,0.3333333333333333,0.38461538461538464,0.2631578947368421,0,1,0,0,0,0,0,0.673076923076923,0.7326203208556151,1,2,1,0.5
257,2,0.49293437906070187,0.9797979797979799,0.12020905923344948,0.4647887323943662,0.33852140077821014,0.5957446808510638,0.8275862068965517,0.17391304347826086,0.6666666666666666,0.2727272727272727,0.2222222222222222,0.5384615384615385,0.10526315789473684,0,0,0,0,0,0,0,0.6153846153846153,0.21189839572192518,0,1,1,0.25
258,2,0.17633887135697052,0.9595959595959597,0.010452961672473868,0.056338028169014086,0.007782101167315175,0.2127659574468085,0.20689655172413793,0.14492753623188406,0.6666666666666666,0.18181818181818182,0.0,0.3076923076923077,0.21052631578947367,0,0,0,0,0,0,0,0.6153846153846153,0.026069518716577547,0,1,2,0.5
259,4,0.4320006497122704,0.24242424242424243,0.009581881533101045,0.0,0.01556420233463035,0.0,0.0,0.028985507246376812,0.16666666666666666,0.09090909090909091,0.0,0.15384615384615385,0.3684210526315789,0,0,0,0,0,0,0,0.7500000000000001,0.008021390374331552,0,1,3,0.75
260,2,0.13672962687952483,0.6060606060606061,0.0008710801393728223,0.028169014084507043,0.0311284046692607,0.0851063829787234,0.10344827586206896,0.18840579710144928,0.3333333333333333,0.09090909090909091,0.1111111111111111,0.15384615384615385,0.3157894736842105,1,0,0,0,0,0,1,0.326923076923077,0.01737967914438503,2,1,1,0.25
261,4,0.7677278633747914,0.4646464646464647,0.48257839721254353,0.5774647887323944,0.8365758754863813,0.23404255319148937,0.0,0.34782608695652173,0.5,0.9090909090909092,0.2222222222222222,0.7692307692307693,0.21052631578947367,0,0,0,0,0,0,0,0.5384615384615384,0.5614973262032087,0,1,2,0.5
262,3,0.4717027102283276,0.8585858585858587,0.14547038327526132,0.028169014084507043,0.24124513618677043,0.5106382978723404,0.4482758620689655,0.10144927536231885,0.6666666666666666,0.36363636363636365,0.1111111111111111,0.46153846153846156,0.21052631578947367,0,0,0,0,0,0,0,0.5000000000000001,0.1804812834224599,0,2,1,0.5
263,4,0.3969625951364397,0.31313131313131315,0.0078397212543554,0.0,0.023346303501945526,0.0851063829787234,0.034482758620689655,0.07246376811594203,0.16666666666666666,0.09090909090909091,0.0,0.15384615384615385,0.42105263157894735,0,0,0,0,0,0,0,0.34615384615384615,0.013368983957219253,0,2,1,0.5
264,3,0.4672591423798033,0.09090909090909091,0.15418118466898956,0.028169014084507043,0.27626459143968873,0.06382978723404255,0.06896551724137931,0.2898550724637681,1.0,0.4545454545454546,0.2222222222222222,0.3076923076923077,0.3684210526315789,0,0,0,0,0,0,1,0.8461538461538461,0.1804812834224599,1,2,2,0.75
265,3,0.40232272136625225,0.30303030303030304,0.033101045296167246,0.056338028169014086,0.08560311284046693,0.0851063829787234,0.06896551724137931,0.2898550724637681,0.6666666666666666,0.2727272727272727,0.1111111111111111,0.23076923076923078,0.3157894736842105,0,0,0,0,0,0,0,0.576923076923077,0.05681818181818183,0,2,2,0.75
267,4,0.40137135697048465,0.7070707070707072,0.06707317073170732,0.028169014084507043,0.13618677042801558,0.0,0.034482758620689655,1.0,0.6666666666666666,0.2727272727272727,0.2222222222222222,0.15384615384615385,0.3157894736842105,1,0,0,0,0,0,1,0.5000000000000001,0.11965240641711232,2,2,2,0.75
269,2,0.21542602561722674,0.11111111111111112,0.008710801393728223,0.09859154929577466,0.07392996108949416,0.1702127659574468,0.06896551724137931,0.30434782608695654,0.3333333333333333,0.18181818181818182,0.2222222222222222,0.15384615384615385,0.2631578947368421,0,0,0,0,0,0,0,0.5000000000000001,0.041443850267379685,0,2,1,0.5
271,3,0.32817430852051244,0.15151515151515152,0.013937282229965157,0.09859154929577466,0.08949416342412451,0.0,0.27586206896551724,0.08695652173913043,0.5,0.2727272727272727,0.0,0.3076923076923077,0.21052631578947367,0,0,0,0,0,1,0,0.25,0.03676470588235295,0,1,1,0.25
272,4,0.6775918878782254,0.020202020202020204,0.14547038327526132,0.0,0.16731517509727628,0.1276595744680851,0.06896551724137931,0.18840579710144928,0.3333333333333333,0.36363636363636365,0.2222222222222222,0.3076923076923077,0.21052631578947367,0,0,0,0,0,0,0,0.40384615384615385,0.15106951871657753,0,2,1,0.5
273,2,0.2994825505847411,0.5555555555555556,0.01132404181184669,0.028169014084507043,0.054474708171206226,0.1702127659574468,0.24137931034482757,0.057971014492753624,0.6666666666666666,0.18181818181818182,0.0,0.3076923076923077,0.2631578947368421,0,0,0,0,0,0,0,0.6923076923076924,0.028743315508021394,0,2,2,0.75
274,2,0.3466214961945425,0.38383838383838387,0.028745644599303136,0.08450704225352113,0.1556420233463035,0.06382978723404255,0.24137931034482757,0.14492753623188406,0.5,0.18181818181818182,0.0,0.3076923076923077,0.3157894736842105,0,0,0,0,0,0,0,0.6346153846153847,0.0628342245989305,0,1,2,0.5
275,4,0.7287335251531466,0.8686868686868687,0.544425087108014,0.09859154929577466,0.3852140077821012,0.2127659574468085,0.7586206896551724,0.10144927536231885,0.3333333333333333,0.5454545454545454,0.3333333333333333,0.9230769230769231,0.15789473684210525,0,0,0,0,0,0,0,0.6346153846153847,0.5113636363636365,0,2,1,0.5
280,1,0.24338685724893266,0.4646464646464647,0.003484320557491289,0.26760563380281693,0.03501945525291829,0.5957446808510638,0.8620689655172413,0.2463768115942029,0.5,0.2727272727272727,0.0,0.3076923076923077,0.3157894736842105,0,0,0,0,0,0,0,0.28846153846153844,0.06483957219251338,0,2,1,0.5
283,4,0.7209253759049564,0.7474747474747475,0.17770034843205576,0.09859154929577466,0.5797665369649806,0.425531914893617,0.5172413793103449,0.9565217391304348,0.16666666666666666,0.4545454545454546,0.1111111111111111,0.6153846153846154,0.05263157894736842,0,0,0,0,0,0,0,0.42307692307692313,0.3048128342245989,0,2,1,0.5
